"시도별","시점","주요 업종별","항목",데이터
"경상남도","2019","한식 음식점업","매출원가 (백만원)",241297
"경상남도","2019","한식 음식점업","인건비 (백만원)",82713
"경상남도","2019","한식 음식점업","임차료 (백만원)",44468
"경상남도","2019","한식 음식점업","기타영업비용 (백만원)",53382
"경상남도","2019","한식 음식점업","연간급여액 (백만원)",80589
"경상남도","2019","외국식 음식점업","사업체수 (개)",397
"경상남도","2019","외국식 음식점업","종사자수 (명)",1841
"경상남도","2019","외국식 음식점업","매출액 (백만원)",123292
"경상남도","2019","외국식 음식점업","영업비용 (백만원)",109125
"경상남도","2019","외국식 음식점업","매출원가 (백만원)",54338
"경상남도","2019","외국식 음식점업","인건비 (백만원)",25035
"경상남도","2019","외국식 음식점업","임차료 (백만원)",11055
"경상남도","2019","외국식 음식점업","기타영업비용 (백만원)",18697
"경상남도","2019","외국식 음식점업","연간급여액 (백만원)",24060
"경상남도","2019","제과점업","사업체수 (개)",470
"경상남도","2019","제과점업","종사자수 (명)",1938
"경상남도","2019","제과점업","매출액 (백만원)",166978
"경상남도","2019","제과점업","영업비용 (백만원)",153396
"경상남도","2019","제과점업","매출원가 (백만원)",107798
"경상남도","2019","제과점업","인건비 (백만원)",18736
"경상남도","2019","제과점업","임차료 (백만원)",9334
"경상남도","2019","제과점업","기타영업비용 (백만원)",17529
"경상남도","2019","제과점업","연간급여액 (백만원)",18429
"경상남도","2019","피자, 햄버거, 샌드위치 및 유사 음식점업","사업체수 (개)",809
"경상남도","2019","피자, 햄버거, 샌드위치 및 유사 음식점업","종사자수 (명)",3283
"경상남도","2019","피자, 햄버거, 샌드위치 및 유사 음식점업","매출액 (백만원)",187736
"경상남도","2019","피자, 햄버거, 샌드위치 및 유사 음식점업","영업비용 (백만원)",163719
"경상남도","2019","피자, 햄버거, 샌드위치 및 유사 음식점업","매출원가 (백만원)",90758
"경상남도","2019","피자, 햄버거, 샌드위치 및 유사 음식점업","인건비 (백만원)",29817
"경상남도","2019","피자, 햄버거, 샌드위치 및 유사 음식점업","임차료 (백만원)",13375
"경상남도","2019","피자, 햄버거, 샌드위치 및 유사 음식점업","기타영업비용 (백만원)",29769
"경상남도","2019","피자, 햄버거, 샌드위치 및 유사 음식점업","연간급여액 (백만원)",28922
"경상남도","2019","치킨전문점","사업체수 (개)",2239
"경상남도","2019","치킨전문점","종사자수 (명)",5259
"경상남도","2019","치킨전문점","매출액 (백만원)",382247
"경상남도","2019","치킨전문점","영업비용 (백만원)",309130
"경상남도","2019","치킨전문점","매출원가 (백만원)",210889
"경상남도","2019","치킨전문점","인건비 (백만원)",26591
"경상남도","2019","치킨전문점","임차료 (백만원)",23770
"경상남도","2019","치킨전문점","기타영업비용 (백만원)",47880
"경상남도","2019","치킨전문점","연간급여액 (백만원)",23253
"경상남도","2019","김밥, 기타 간이음식점 및 포장 판매점","사업체수 (개)",836
"경상남도","2019","김밥, 기타 간이음식점 및 포장 판매점","종사자수 (명)",2825
"경상남도","2019","김밥, 기타 간이음식점 및 포장 판매점","매출액 (백만원)",150541
"경상남도","2019","김밥, 기타 간이음식점 및 포장 판매점","영업비용 (백만원)",125189
"경상남도","2019","김밥, 기타 간이음식점 및 포장 판매점","매출원가 (백만원)",68329
"경상남도","2019","김밥, 기타 간이음식점 및 포장 판매점","인건비 (백만원)",26840
"경상남도","2019","김밥, 기타 간이음식점 및 포장 판매점","임차료 (백만원)",11608
"경상남도","2019","김밥, 기타 간이음식점 및 포장 판매점","기타영업비용 (백만원)",18412
"경상남도","2019","김밥, 기타 간이음식점 및 포장 판매점","연간급여액 (백만원)",25848
"경상남도","2019","생맥주 및 기타 주점업","사업체수 (개)",887
"경상남도","2019","생맥주 및 기타 주점업","종사자수 (명)",2082
"경상남도","2019","생맥주 및 기타 주점업","매출액 (백만원)",114731
"경상남도","2019","생맥주 및 기타 주점업","영업비용 (백만원)",89337
"경상남도","2019","생맥주 및 기타 주점업","매출원가 (백만원)",52056
"경상남도","2019","생맥주 및 기타 주점업","인건비 (백만원)",11673
"경상남도","2019","생맥주 및 기타 주점업","임차료 (백만원)",11779
"경상남도","2019","생맥주 및 기타 주점업","기타영업비용 (백만원)",13830
"경상남도","2019","생맥주 및 기타 주점업","연간급여액 (백만원)",11437
"경상남도","2019","커피 및 기타 비알코올 음료점업","사업체수 (개)",1037
"경상남도","2019","커피 및 기타 비알코올 음료점업","종사자수 (명)",3803
"경상남도","2019","커피 및 기타 비알코올 음료점업","매출액 (백만원)",176515
"경상남도","2019","커피 및 기타 비알코올 음료점업","영업비용 (백만원)",148632
"경상남도","2019","커피 및 기타 비알코올 음료점업","매출원가 (백만원)",70514
"경상남도","2019","커피 및 기타 비알코올 음료점업","인건비 (백만원)",32397
"경상남도","2019","커피 및 기타 비알코올 음료점업","임차료 (백만원)",20952
"경상남도","2019","커피 및 기타 비알코올 음료점업","기타영업비용 (백만원)",24769
"경상남도","2019","커피 및 기타 비알코올 음료점업","연간급여액 (백만원)",31375
"경상남도","2019","자동차 전문 수리업","사업체수 (개)",629
"경상남도","2019","자동차 전문 수리업","종사자수 (명)",2165
"경상남도","2019","자동차 전문 수리업","매출액 (백만원)",241126
"경상남도","2019","자동차 전문 수리업","영업비용 (백만원)",210898
"경상남도","2019","자동차 전문 수리업","매출원가 (백만원)",123026
"경상남도","2019","자동차 전문 수리업","인건비 (백만원)",49305
"경상남도","2019","자동차 전문 수리업","임차료 (백만원)",6450
"경상남도","2019","자동차 전문 수리업","기타영업비용 (백만원)",32116
"경상남도","2019","자동차 전문 수리업","연간급여액 (백만원)",46846
"경상남도","2019","두발 미용업","사업체수 (개)",111
"경상남도","2019","두발 미용업","종사자수 (명)",484
"경상남도","2019","두발 미용업","매출액 (백만원)",25849
"경상남도","2019","두발 미용업","영업비용 (백만원)",23136
"경상남도","2019","두발 미용업","매출원가 (백만원)",6478
"경상남도","2019","두발 미용업","인건비 (백만원)",6454
"경상남도","2019","두발 미용업","임차료 (백만원)",3510
"경상남도","2019","두발 미용업","기타영업비용 (백만원)",6694
"경상남도","2019","두발 미용업","연간급여액 (백만원)",5792
"경상남도","2019","가정용 세탁업","사업체수 (개)",283
"경상남도","2019","가정용 세탁업","종사자수 (명)",461
"경상남도","2019","가정용 세탁업","매출액 (백만원)",20924
"경상남도","2019","가정용 세탁업","영업비용 (백만원)",15656
"경상남도","2019","가정용 세탁업","매출원가 (백만원)",6641
"경상남도","2019","가정용 세탁업","인건비 (백만원)",2169
"경상남도","2019","가정용 세탁업","임차료 (백만원)",2782
"경상남도","2019","가정용 세탁업","기타영업비용 (백만원)",4065
"경상남도","2019","가정용 세탁업","연간급여액 (백만원)",1979
"경상남도","2019","기타 프랜차이즈","사업체수 (개)",1576
"경상남도","2019","기타 프랜차이즈","종사자수 (명)",4806
"경상남도","2019","기타 프랜차이즈","매출액 (백만원)",519920
"경상남도","2019","기타 프랜차이즈","영업비용 (백만원)",484147
"경상남도","2019","기타 프랜차이즈","매출원가 (백만원)",340797
"경상남도","2019","기타 프랜차이즈","인건비 (백만원)",53938
"경상남도","2019","기타 프랜차이즈","임차료 (백만원)",31183
"경상남도","2019","기타 프랜차이즈","기타영업비용 (백만원)",58229
"경상남도","2019","기타 프랜차이즈","연간급여액 (백만원)",51177
"경상남도","2020","체인화 편의점","사업체수 (개)",3084
"경상남도","2020","체인화 편의점","종사자수 (명)",10779
"경상남도","2020","체인화 편의점","매출액 (백만원)",1289673
"경상남도","2020","체인화 편의점","영업비용 (백만원)",1284898
"경상남도","2020","체인화 편의점","매출원가 (백만원)",917710
"경상남도","2020","체인화 편의점","인건비 (백만원)",84141
"경상남도","2020","체인화 편의점","임차료 (백만원)",42794
"경상남도","2020","체인화 편의점","기타영업비용 (백만원)",240253
"경상남도","2020","체인화 편의점","연간급여액 (백만원)",72280
"경상남도","2020","문구용품 및 회화용품 소매업","사업체수 (개)",132
"경상남도","2020","문구용품 및 회화용품 소매업","종사자수 (명)",385
"경상남도","2020","문구용품 및 회화용품 소매업","매출액 (백만원)",62454
"경상남도","2020","문구용품 및 회화용품 소매업","영업비용 (백만원)",57663
"경상남도","2020","문구용품 및 회화용품 소매업","매출원가 (백만원)",43542
"경상남도","2020","문구용품 및 회화용품 소매업","인건비 (백만원)",4771
"경상남도","2020","문구용품 및 회화용품 소매업","임차료 (백만원)",3022
"경상남도","2020","문구용품 및 회화용품 소매업","기타영업비용 (백만원)",6329
"경상남도","2020","문구용품 및 회화용품 소매업","연간급여액 (백만원)",4484
"경상남도","2020","의약품 및 의료용품 소매업","사업체수 (개)",209
"경상남도","2020","의약품 및 의료용품 소매업","종사자수 (명)",697
"경상남도","2020","의약품 및 의료용품 소매업","매출액 (백만원)",225289
"경상남도","2020","의약품 및 의료용품 소매업","영업비용 (백만원)",205587
"경상남도","2020","의약품 및 의료용품 소매업","매출원가 (백만원)",173660
"경상남도","2020","의약품 및 의료용품 소매업","인건비 (백만원)",14018
"경상남도","2020","의약품 및 의료용품 소매업","임차료 (백만원)",3686
"경상남도","2020","의약품 및 의료용품 소매업","기타영업비용 (백만원)",14223
"경상남도","2020","의약품 및 의료용품 소매업","연간급여액 (백만원)",11749
"경상남도","2020","안경 및 렌즈 소매업","사업체수 (개)",209
"경상남도","2020","안경 및 렌즈 소매업","종사자수 (명)",532
"경상남도","2020","안경 및 렌즈 소매업","매출액 (백만원)",61288
"경상남도","2020","안경 및 렌즈 소매업","영업비용 (백만원)",54697
"경상남도","2020","안경 및 렌즈 소매업","매출원가 (백만원)",29073
"경상남도","2020","안경 및 렌즈 소매업","인건비 (백만원)",9755
"경상남도","2020","안경 및 렌즈 소매업","임차료 (백만원)",6343
"경상남도","2020","안경 및 렌즈 소매업","기타영업비용 (백만원)",9526
"경상남도","2020","안경 및 렌즈 소매업","연간급여액 (백만원)",9132
"경상남도","2020","한식 음식점업","사업체수 (개)",2303
"경상남도","2020","한식 음식점업","종사자수 (명)",6532
"경상남도","2020","한식 음식점업","매출액 (백만원)",461761
"경상남도","2020","한식 음식점업","영업비용 (백만원)",433112
"경상남도","2020","한식 음식점업","매출원가 (백만원)",227322
"경상남도","2020","한식 음식점업","인건비 (백만원)",68552
"경상남도","2020","한식 음식점업","임차료 (백만원)",34155
"경상남도","2020","한식 음식점업","기타영업비용 (백만원)",103082
"경상남도","2020","한식 음식점업","연간급여액 (백만원)",64914
"경상남도","2020","외국식 음식점업","사업체수 (개)",433
"경상남도","2020","외국식 음식점업","종사자수 (명)",1602
"경상남도","2020","외국식 음식점업","매출액 (백만원)",108362
"경상남도","2020","외국식 음식점업","영업비용 (백만원)",102691
"경상남도","2020","외국식 음식점업","매출원가 (백만원)",50500
"경상남도","2020","외국식 음식점업","인건비 (백만원)",20833
"경상남도","2020","외국식 음식점업","임차료 (백만원)",7032
"경상남도","2020","외국식 음식점업","기타영업비용 (백만원)",24325
"경상남도","2020","외국식 음식점업","연간급여액 (백만원)",19431
"경상남도","2020","제과점업","사업체수 (개)",486
"경상남도","2020","제과점업","종사자수 (명)",1898
"경상남도","2020","제과점업","매출액 (백만원)",172738
"경상남도","2020","제과점업","영업비용 (백만원)",163117
"경상남도","2020","제과점업","매출원가 (백만원)",106277
"경상남도","2020","제과점업","인건비 (백만원)",17832
"경상남도","2020","제과점업","임차료 (백만원)",10924
"경상남도","2020","제과점업","기타영업비용 (백만원)",28083
"경상남도","2020","제과점업","연간급여액 (백만원)",17585
"경상남도","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","사업체수 (개)",933
"경상남도","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","종사자수 (명)",3132
"경상남도","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","매출액 (백만원)",213042
"경상남도","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","영업비용 (백만원)",196985
"경상남도","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","매출원가 (백만원)",111296
"경상남도","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","인건비 (백만원)",29605
"경상남도","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","임차료 (백만원)",11306
"경상남도","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","기타영업비용 (백만원)",44778
"경상남도","2020","피자, 햄버거, 샌드위치 및 유사 음식점업","연간급여액 (백만원)",28366
"경상남도","2020","치킨전문점","사업체수 (개)",2333
"경상남도","2020","치킨전문점","종사자수 (명)",4901
"경상남도","2020","치킨전문점","매출액 (백만원)",386303
"경상남도","2020","치킨전문점","영업비용 (백만원)",343464
"경상남도","2020","치킨전문점","매출원가 (백만원)",222432
"경상남도","2020","치킨전문점","인건비 (백만원)",19286
"경상남도","2020","치킨전문점","임차료 (백만원)",18896
"경상남도","2020","치킨전문점","기타영업비용 (백만원)",82850
"경상남도","2020","치킨전문점","연간급여액 (백만원)",17199
"경상남도","2020","김밥, 기타 간이음식점 및 포장 판매점","사업체수 (개)",1018
"경상남도","2020","김밥, 기타 간이음식점 및 포장 판매점","종사자수 (명)",2661
"경상남도","2020","김밥, 기타 간이음식점 및 포장 판매점","매출액 (백만원)",156316
"경상남도","2020","김밥, 기타 간이음식점 및 포장 판매점","영업비용 (백만원)",137110
"경상남도","2020","김밥, 기타 간이음식점 및 포장 판매점","매출원가 (백만원)",78948
"경상남도","2020","김밥, 기타 간이음식점 및 포장 판매점","인건비 (백만원)",20737
"경상남도","2020","김밥, 기타 간이음식점 및 포장 판매점","임차료 (백만원)",11162
"경상남도","2020","김밥, 기타 간이음식점 및 포장 판매점","기타영업비용 (백만원)",26263
"경상남도","2020","김밥, 기타 간이음식점 및 포장 판매점","연간급여액 (백만원)",19505
"경상남도","2020","생맥주 및 기타 주점업","사업체수 (개)",843
"경상남도","2020","생맥주 및 기타 주점업","종사자수 (명)",1810
"경상남도","2020","생맥주 및 기타 주점업","매출액 (백만원)",89835
"경상남도","2020","생맥주 및 기타 주점업","영업비용 (백만원)",80232
"경상남도","2020","생맥주 및 기타 주점업","매출원가 (백만원)",41511
"경상남도","2020","생맥주 및 기타 주점업","인건비 (백만원)",12146
"경상남도","2020","생맥주 및 기타 주점업","임차료 (백만원)",7438
"경상남도","2020","생맥주 및 기타 주점업","기타영업비용 (백만원)",19137
"경상남도","2020","생맥주 및 기타 주점업","연간급여액 (백만원)",11590
"경상남도","2020","커피 및 기타 비알코올 음료점업","사업체수 (개)",1415
"경상남도","2020","커피 및 기타 비알코올 음료점업","종사자수 (명)",4083
"경상남도","2020","커피 및 기타 비알코올 음료점업","매출액 (백만원)",197505
"경상남도","2020","커피 및 기타 비알코올 음료점업","영업비용 (백만원)",174747
"경상남도","2020","커피 및 기타 비알코올 음료점업","매출원가 (백만원)",78219
"경상남도","2020","커피 및 기타 비알코올 음료점업","인건비 (백만원)",35513
"경상남도","2020","커피 및 기타 비알코올 음료점업","임차료 (백만원)",18786
"경상남도","2020","커피 및 기타 비알코올 음료점업","기타영업비용 (백만원)",42229
"경상남도","2020","커피 및 기타 비알코올 음료점업","연간급여액 (백만원)",32516
"경상남도","2020","자동차 전문 수리업","사업체수 (개)",412
"경상남도","2020","자동차 전문 수리업","종사자수 (명)",1617
"경상남도","2020","자동차 전문 수리업","매출액 (백만원)",198847
"경상남도","2020","자동차 전문 수리업","영업비용 (백만원)",176679
"경상남도","2020","자동차 전문 수리업","매출원가 (백만원)",99828
"경상남도","2020","자동차 전문 수리업","인건비 (백만원)",43487
"경상남도","2020","자동차 전문 수리업","임차료 (백만원)",4025
"경상남도","2020","자동차 전문 수리업","기타영업비용 (백만원)",29338
"경상남도","2020","자동차 전문 수리업","연간급여액 (백만원)",40095
"경상남도","2020","두발 미용업","사업체수 (개)",130
"경상남도","2020","두발 미용업","종사자수 (명)",540
"경상남도","2020","두발 미용업","매출액 (백만원)",26600
"경상남도","2020","두발 미용업","영업비용 (백만원)",23464
"경상남도","2020","두발 미용업","매출원가 (백만원)",5412
"경상남도","2020","두발 미용업","인건비 (백만원)",5766
"경상남도","2020","두발 미용업","임차료 (백만원)",3234
"경상남도","2020","두발 미용업","기타영업비용 (백만원)",9052
"경상남도","2020","두발 미용업","연간급여액 (백만원)",4793
"경상남도","2020","가정용 세탁업","사업체수 (개)",280
"경상남도","2020","가정용 세탁업","종사자수 (명)",427
"경상남도","2020","가정용 세탁업","매출액 (백만원)",19075
"경상남도","2020","가정용 세탁업","영업비용 (백만원)",14884
"경상남도","2020","가정용 세탁업","매출원가 (백만원)",7087
"경상남도","2020","가정용 세탁업","인건비 (백만원)",2508
"경상남도","2020","가정용 세탁업","임차료 (백만원)",1461
"경상남도","2020","가정용 세탁업","기타영업비용 (백만원)",3829
"경상남도","2020","가정용 세탁업","연간급여액 (백만원)",2081
"경상남도","2020","기타 프랜차이즈","사업체수 (개)",1688
"경상남도","2020","기타 프랜차이즈","종사자수 (명)",4942
"경상남도","2020","기타 프랜차이즈","매출액 (백만원)",543347
"경상남도","2020","기타 프랜차이즈","영업비용 (백만원)",503913
"경상남도","2020","기타 프랜차이즈","매출원가 (백만원)",309375
"경상남도","2020","기타 프랜차이즈","인건비 (백만원)",68860
"경상남도","2020","기타 프랜차이즈","임차료 (백만원)",35112
"경상남도","2020","기타 프랜차이즈","기타영업비용 (백만원)",90566
"경상남도","2020","기타 프랜차이즈","연간급여액 (백만원)",63865
"경상남도","2021","체인화 편의점","사업체수 (개)",3214
"경상남도","2021","체인화 편의점","종사자수 (명)",10125
"경상남도","2021","체인화 편의점","매출액 (백만원)",1395611
"경상남도","2021","체인화 편의점","영업비용 (백만원)",1377398
"경상남도","2021","체인화 편의점","매출원가 (백만원)",996924
"경상남도","2021","체인화 편의점","인건비 (백만원)",91825
"경상남도","2021","체인화 편의점","임차료 (백만원)",31115
"경상남도","2021","체인화 편의점","기타영업비용 (백만원)",257534
"경상남도","2021","체인화 편의점","연간급여액 (백만원)",86856
"경상남도","2021","문구용품 및 회화용품 소매업","사업체수 (개)",133
"경상남도","2021","문구용품 및 회화용품 소매업","종사자수 (명)",363
"경상남도","2021","문구용품 및 회화용품 소매업","매출액 (백만원)",70344
"경상남도","2021","문구용품 및 회화용품 소매업","영업비용 (백만원)",62694
"경상남도","2021","문구용품 및 회화용품 소매업","매출원가 (백만원)",46726
"경상남도","2021","문구용품 및 회화용품 소매업","인건비 (백만원)",4928
"경상남도","2021","문구용품 및 회화용품 소매업","임차료 (백만원)",2008
"경상남도","2021","문구용품 및 회화용품 소매업","기타영업비용 (백만원)",9033
"경상남도","2021","문구용품 및 회화용품 소매업","연간급여액 (백만원)",4585
"경상남도","2021","의약품 및 의료용품 소매업","사업체수 (개)",213
"경상남도","2021","의약품 및 의료용품 소매업","종사자수 (명)",653
"경상남도","2021","의약품 및 의료용품 소매업","매출액 (백만원)",236439
"경상남도","2021","의약품 및 의료용품 소매업","영업비용 (백만원)",216411
"경상남도","2021","의약품 및 의료용품 소매업","매출원가 (백만원)",180806
"경상남도","2021","의약품 및 의료용품 소매업","인건비 (백만원)",15396
"경상남도","2021","의약품 및 의료용품 소매업","임차료 (백만원)",5209
"경상남도","2021","의약품 및 의료용품 소매업","기타영업비용 (백만원)",15001
"경상남도","2021","의약품 및 의료용품 소매업","연간급여액 (백만원)",14843
"경상남도","2021","안경 및 렌즈 소매업","사업체수 (개)",235
"경상남도","2021","안경 및 렌즈 소매업","종사자수 (명)",535
"경상남도","2021","안경 및 렌즈 소매업","매출액 (백만원)",68678
"경상남도","2021","안경 및 렌즈 소매업","영업비용 (백만원)",62021
"경상남도","2021","안경 및 렌즈 소매업","매출원가 (백만원)",33240
"경상남도","2021","안경 및 렌즈 소매업","인건비 (백만원)",8890
"경상남도","2021","안경 및 렌즈 소매업","임차료 (백만원)",7120
"경상남도","2021","안경 및 렌즈 소매업","기타영업비용 (백만원)",12771
"경상남도","2021","안경 및 렌즈 소매업","연간급여액 (백만원)",8471
"경상남도","2021","한식 음식점업","사업체수 (개)",2705
"경상남도","2021","한식 음식점업","종사자수 (명)",7115
"경상남도","2021","한식 음식점업","매출액 (백만원)",586443
"경상남도","2021","한식 음식점업","영업비용 (백만원)",548170
"경상남도","2021","한식 음식점업","매출원가 (백만원)",266357
"경상남도","2021","한식 음식점업","인건비 (백만원)",89504
"경상남도","2021","한식 음식점업","임차료 (백만원)",42105
"경상남도","2021","한식 음식점업","기타영업비용 (백만원)",150204
"경상남도","2021","한식 음식점업","연간급여액 (백만원)",87997
"경상남도","2021","외국식 음식점업","사업체수 (개)",662
"경상남도","2021","외국식 음식점업","종사자수 (명)",2316
"경상남도","2021","외국식 음식점업","매출액 (백만원)",175103
"경상남도","2021","외국식 음식점업","영업비용 (백만원)",174542
"경상남도","2021","외국식 음식점업","매출원가 (백만원)",81053
"경상남도","2021","외국식 음식점업","인건비 (백만원)",36850
"경상남도","2021","외국식 음식점업","임차료 (백만원)",12623
"경상남도","2021","외국식 음식점업","기타영업비용 (백만원)",44016
"경상남도","2021","외국식 음식점업","연간급여액 (백만원)",36231
"경상남도","2021","제과점업","사업체수 (개)",523
"경상남도","2021","제과점업","종사자수 (명)",2197
"경상남도","2021","제과점업","매출액 (백만원)",190122
"경상남도","2021","제과점업","영업비용 (백만원)",178869
"경상남도","2021","제과점업","매출원가 (백만원)",113221
"경상남도","2021","제과점업","인건비 (백만원)",18376
"경상남도","2021","제과점업","임차료 (백만원)",7955
"경상남도","2021","제과점업","기타영업비용 (백만원)",39317
"경상남도","2021","제과점업","연간급여액 (백만원)",17897
"경상남도","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","사업체수 (개)",1085
"경상남도","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","종사자수 (명)",3425
"경상남도","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","매출액 (백만원)",265940
"경상남도","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","영업비용 (백만원)",240293
"경상남도","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","매출원가 (백만원)",125338
"경상남도","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","인건비 (백만원)",33984
"경상남도","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","임차료 (백만원)",15413
"경상남도","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","기타영업비용 (백만원)",65557
"경상남도","2021","피자, 햄버거, 샌드위치 및 유사 음식점업","연간급여액 (백만원)",32953
"경상남도","2021","치킨전문점","사업체수 (개)",2467
"경상남도","2021","치킨전문점","종사자수 (명)",4694
"경상남도","2021","치킨전문점","매출액 (백만원)",439291
"경상남도","2021","치킨전문점","영업비용 (백만원)",395139
"경상남도","2021","치킨전문점","매출원가 (백만원)",238296
"경상남도","2021","치킨전문점","인건비 (백만원)",21161
"경상남도","2021","치킨전문점","임차료 (백만원)",17288
"경상남도","2021","치킨전문점","기타영업비용 (백만원)",118394
"경상남도","2021","치킨전문점","연간급여액 (백만원)",20362
"경상남도","2021","김밥, 기타 간이음식점 및 포장 판매점","사업체수 (개)",1277
"경상남도","2021","김밥, 기타 간이음식점 및 포장 판매점","종사자수 (명)",3111
"경상남도","2021","김밥, 기타 간이음식점 및 포장 판매점","매출액 (백만원)",236198
"경상남도","2021","김밥, 기타 간이음식점 및 포장 판매점","영업비용 (백만원)",218364
"경상남도","2021","김밥, 기타 간이음식점 및 포장 판매점","매출원가 (백만원)",114869
"경상남도","2021","김밥, 기타 간이음식점 및 포장 판매점","인건비 (백만원)",32393
"경상남도","2021","김밥, 기타 간이음식점 및 포장 판매점","임차료 (백만원)",16684
"경상남도","2021","김밥, 기타 간이음식점 및 포장 판매점","기타영업비용 (백만원)",54418
"경상남도","2021","김밥, 기타 간이음식점 및 포장 판매점","연간급여액 (백만원)",31768
"경상남도","2021","생맥주 및 기타 주점업","사업체수 (개)",812
"경상남도","2021","생맥주 및 기타 주점업","종사자수 (명)",1544
"경상남도","2021","생맥주 및 기타 주점업","매출액 (백만원)",93987
"경상남도","2021","생맥주 및 기타 주점업","영업비용 (백만원)",83184
"경상남도","2021","생맥주 및 기타 주점업","매출원가 (백만원)",42211
"경상남도","2021","생맥주 및 기타 주점업","인건비 (백만원)",10375
"경상남도","2021","생맥주 및 기타 주점업","임차료 (백만원)",8119
"경상남도","2021","생맥주 및 기타 주점업","기타영업비용 (백만원)",22479
"경상남도","2021","생맥주 및 기타 주점업","연간급여액 (백만원)",9665
"경상남도","2021","커피 및 기타 비알코올 음료점업","사업체수 (개)",1819
"경상남도","2021","커피 및 기타 비알코올 음료점업","종사자수 (명)",5418
"경상남도","2021","커피 및 기타 비알코올 음료점업","매출액 (백만원)",243390
"경상남도","2021","커피 및 기타 비알코올 음료점업","영업비용 (백만원)",221322
"경상남도","2021","커피 및 기타 비알코올 음료점업","매출원가 (백만원)",90047
"경상남도","2021","커피 및 기타 비알코올 음료점업","인건비 (백만원)",48005
"경상남도","2021","커피 및 기타 비알코올 음료점업","임차료 (백만원)",24300
"경상남도","2021","커피 및 기타 비알코올 음료점업","기타영업비용 (백만원)",58971
"경상남도","2021","커피 및 기타 비알코올 음료점업","연간급여액 (백만원)",46973
"경상남도","2021","자동차 전문 수리업","사업체수 (개)",411
"경상남도","2021","자동차 전문 수리업","종사자수 (명)",1670
"경상남도","2021","자동차 전문 수리업","매출액 (백만원)",212734
"경상남도","2021","자동차 전문 수리업","영업비용 (백만원)",187226
"경상남도","2021","자동차 전문 수리업","매출원가 (백만원)",97848
"경상남도","2021","자동차 전문 수리업","인건비 (백만원)",50066
"경상남도","2021","자동차 전문 수리업","임차료 (백만원)",4916
"경상남도","2021","자동차 전문 수리업","기타영업비용 (백만원)",34395
"경상남도","2021","자동차 전문 수리업","연간급여액 (백만원)",49405
"경상남도","2021","두발 미용업","사업체수 (개)",133
"경상남도","2021","두발 미용업","종사자수 (명)",596
"경상남도","2021","두발 미용업","매출액 (백만원)",26701
"경상남도","2021","두발 미용업","영업비용 (백만원)",23768
"경상남도","2021","두발 미용업","매출원가 (백만원)",4116
"경상남도","2021","두발 미용업","인건비 (백만원)",6529
"경상남도","2021","두발 미용업","임차료 (백만원)",3092
"경상남도","2021","두발 미용업","기타영업비용 (백만원)",10032
"경상남도","2021","두발 미용업","연간급여액 (백만원)",6093
"경상남도","2021","가정용 세탁업","사업체수 (개)",284
"경상남도","2021","가정용 세탁업","종사자수 (명)",406
"경상남도","2021","가정용 세탁업","매출액 (백만원)",20191
"경상남도","2021","가정용 세탁업","영업비용 (백만원)",17051
"경상남도","2021","가정용 세탁업","매출원가 (백만원)",5332
"경상남도","2021","가정용 세탁업","인건비 (백만원)",2630
"경상남도","2021","가정용 세탁업","임차료 (백만원)",1970
"경상남도","2021","가정용 세탁업","기타영업비용 (백만원)",7119
"경상남도","2021","가정용 세탁업","연간급여액 (백만원)",2131
"경상남도","2021","기타 프랜차이즈","사업체수 (개)",1867
"경상남도","2021","기타 프랜차이즈","종사자수 (명)",5022
"경상남도","2021","기타 프랜차이즈","매출액 (백만원)",597831
"경상남도","2021","기타 프랜차이즈","영업비용 (백만원)",542213
"경상남도","2021","기타 프랜차이즈","매출원가 (백만원)",351393
"경상남도","2021","기타 프랜차이즈","인건비 (백만원)",67979
"경상남도","2021","기타 프랜차이즈","임차료 (백만원)",28905
"경상남도","2021","기타 프랜차이즈","기타영업비용 (백만원)",93936
"경상남도","2021","기타 프랜차이즈","연간급여액 (백만원)",68053
"경상남도","2022","체인화 편의점","사업체수 (개)",3431
"경상남도","2022","체인화 편의점","종사자수 (명)",11050
"경상남도","2022","체인화 편의점","매출액 (백만원)",1554684
"경상남도","2022","체인화 편의점","영업비용 (백만원)",1563950
"경상남도","2022","체인화 편의점","매출원가 (백만원)",1117543
"경상남도","2022","체인화 편의점","인건비 (백만원)",101482
"경상남도","2022","체인화 편의점","임차료 (백만원)",45041
"경상남도","2022","체인화 편의점","기타영업비용 (백만원)",299884
